,total_sqft,bath,price,location,bhk
6390,5000.0,4.0,290.0,Mukund Nagar,4
6391,1645.0,3.0,100.0,Mukund Nagar,3
6392,2160.0,3.0,160.0,Mukund Nagar,3
6393,1465.0,2.0,74.72,Mukund Nagar,3
6394,1400.0,2.0,88.0,Mukund Nagar,3
6395,1118.0,2.0,75.0,Mukund Nagar,2
6396,1300.0,2.0,80.0,Mukund Nagar,2
6397,1800.0,3.0,150.0,Mukund Nagar,3
6398,1392.0,2.0,99.0,Mukund Nagar,2
6399,918.0,2.0,55.0,Mukund Nagar,2
6400,3530.0,4.0,290.0,Mukund Nagar,4
6403,813.0,1.0,39.0,Mukund Nagar,1
6407,1300.0,3.0,77.99,Mukund Nagar,3
6409,1430.0,2.0,110.0,Mukund Nagar,2
6410,700.0,2.0,40.0,Mukund Nagar,2
6413,600.0,1.0,43.0,Mukund Nagar,1
6414,1210.0,2.0,83.0,Mukund Nagar,2
6418,1430.0,3.0,78.65,Mukund Nagar,3
6420,1783.0,3.0,125.0,Mukund Nagar,3
6422,1826.0,3.0,130.0,Mukund Nagar,3
6423,1255.0,2.0,90.0,Mukund Nagar,3
6424,1450.0,2.0,87.0,Mukund Nagar,3
6425,360.0,1.0,16.9,Mukund Nagar,1
6426,698.5,1.0,28.57,Mukund Nagar,1
6427,4062.5,2.0,341.0,Mukund Nagar,4
6428,2600.0,4.0,175.0,Mukund Nagar,4
6432,2000.0,4.0,135.0,Mukund Nagar,4
6434,2690.0,4.0,201.0,Mukund Nagar,4
6437,1295.0,2.0,78.5,Mukund Nagar,2
6441,2502.0,4.0,170.0,Mukund Nagar,4
6442,381.0,1.0,28.0,Mukund Nagar,1
6443,1100.0,2.0,72.0,Mukund Nagar,2
6445,1900.0,3.0,150.0,Mukund Nagar,3
6450,1862.0,4.0,110.0,Mukund Nagar,3
6451,4041.0,4.0,345.0,Mukund Nagar,4
6453,1180.0,2.0,77.0,Mukund Nagar,2
6456,1423.0,2.0,71.73,Mukund Nagar,3
6457,2524.0,5.0,180.0,Mukund Nagar,4
6459,1770.0,3.0,108.0,Mukund Nagar,3
6462,3600.0,4.0,300.0,Mukund Nagar,4
6463,1350.0,2.0,89.5,Mukund Nagar,2
6464,1450.0,2.0,78.0,Mukund Nagar,3
6465,2137.0,3.0,110.0,Mukund Nagar,3
6467,1021.0,3.0,59.0,Mukund Nagar,3
6468,1205.0,2.0,79.0,Mukund Nagar,2
6470,1837.0,3.0,110.0,Mukund Nagar,3
6472,1430.0,2.0,102.0,Mukund Nagar,3
6482,1350.0,2.0,140.0,Mundhawa,3
6483,1400.0,2.0,95.0,Mundhawa,3
6484,5000.0,9.0,210.0,Mundhawa,9
6485,3800.0,4.0,250.0,Mundhawa,4
6489,4100.0,7.0,140.0,Mundhawa,7
6492,1121.0,2.0,78.0,Mundhawa,2
6493,1850.0,3.0,100.0,Mundhawa,3
6494,1645.0,3.0,100.0,Mundhawa,3
6496,1450.0,2.0,135.0,Mundhawa,3
6497,1150.0,2.0,80.0,Mundhawa,2
6498,1195.0,2.0,84.0,Mundhawa,2
6500,1418.0,2.0,103.0,Mundhawa,2
6501,1246.0,2.0,82.0,Mundhawa,2
6502,1098.0,2.0,68.0,Mundhawa,2
6504,1798.0,3.0,120.0,Mundhawa,3
6505,1563.0,3.0,91.84,Mundhawa,3
6506,1900.0,2.0,200.0,Mundhawa,2
6507,1392.0,2.0,98.0,Mundhawa,2
6509,1910.0,3.0,190.0,Mundhawa,3
6510,2170.0,3.0,151.0,Mundhawa,3
6511,2106.0,3.0,126.0,Mundhawa,3
6513,3884.0,4.0,240.0,Mundhawa,4
6516,1000.0,2.0,78.0,Mundhawa,2
6523,946.0,2.0,58.0,Mundhawa,2
6526,1150.0,2.0,69.0,Mundhawa,2
6527,1138.0,2.0,110.0,Mundhawa,2
6531,693.0,1.0,34.3,Mundhawa,1
6532,1520.0,2.0,90.0,Mundhawa,3
6533,1675.0,2.0,135.0,Mundhawa,3
6535,1220.0,2.0,88.0,Mundhawa,2
6537,925.0,1.0,40.7,Mundhawa,1
6538,1250.0,2.0,90.0,Mundhawa,2
6539,1175.0,2.0,79.0,Mundhawa,2
6542,1700.0,3.0,111.0,Mundhawa,3
6543,650.0,1.0,16.0,Mundhawa,1
6545,2750.0,3.0,260.0,Mundhawa,3
6547,780.0,1.0,70.0,Mundhawa,1
6549,1320.0,2.0,100.0,Mundhawa,2
6551,800.0,1.0,32.0,Mundhawa,1
6552,1435.0,2.0,80.0,Mundhawa,3
6553,1850.0,3.0,175.0,Mundhawa,6
6554,1760.0,3.0,115.0,Mundhawa,3
6557,1310.0,2.0,80.43,Mundhawa,2
6558,4600.0,9.0,200.0,Mundhawa,9
6559,1800.0,3.0,110.0,Mundhawa,3
6560,1445.0,2.0,86.69,Mundhawa,3
6561,645.0,1.0,39.0,Mundhawa,1
6562,1328.0,2.0,107.0,Mundhawa,2
6563,1823.0,3.0,103.0,Mundhawa,3
6564,2439.0,5.0,170.0,Mundhawa,4
6566,770.0,1.0,43.82,Mundhawa,1
6567,400.0,2.0,50.0,Mundhawa,1
6573,1020.0,2.0,80.0,Mundhawa,2
6574,2100.0,3.0,125.0,Mundhawa,3
6580,1027.0,2.0,67.0,Mundhawa,2
6584,1200.0,2.0,66.0,Mundhawa,3
6586,1270.0,2.0,95.25,Mundhawa,3
6593,610.0,1.0,18.5,Mundhawa,1
6595,1805.0,3.0,134.0,Mundhawa,3
6596,840.0,2.0,45.0,Nagar Road,2
6597,1060.0,2.0,55.0,Nagar Road,2
6600,883.0,2.0,29.0,Nagar Road,2
6601,1200.0,2.0,62.5,Nagar Road,2
6602,1705.0,3.0,95.0,Nagar Road,3
6603,1027.0,2.0,44.0,Nagar Road,2
6605,1300.0,3.0,64.0,Nagar Road,3
6606,804.1,2.0,69.09,Nagar Road,2
6607,3198.0,4.0,200.0,Nagar Road,4
6608,1360.0,2.0,75.0,Nagar Road,3
6609,1200.0,2.0,75.0,Nagar Road,2
6611,1200.0,2.0,49.5,Nagar Road,2
6612,1256.0,2.0,60.0,Nagar Road,2
6613,1100.0,2.0,60.0,Nagar Road,2
6614,1220.0,2.0,59.5,Nagar Road,2
6615,1215.0,2.0,40.0,Nagar Road,2
6616,1130.0,2.0,45.2,Nagar Road,2
6617,1260.0,1.0,41.0,Nagar Road,1
6618,890.0,1.0,75.0,Nagar Road,1
6620,1326.0,2.0,62.17,Nagar Road,2
6622,1086.0,2.0,33.66,Nagar Road,2
6623,1339.0,2.0,62.0,Nagar Road,2
6624,1139.0,2.0,80.0,Nagar Road,2
6625,1080.0,2.0,55.0,Nagar Road,2
6626,1801.0,3.0,139.0,Nagar Road,3
6627,1111.0,2.0,41.88,Nagar Road,2
6628,3876.0,3.0,300.0,Nagar Road,3
6629,1150.0,2.0,51.0,Nagar Road,2
6630,1400.0,2.0,78.0,Nagar Road,3
6631,1076.0,2.0,52.0,Nagar Road,2
6632,4827.0,4.0,400.0,Nagar Road,4
6633,1215.0,2.0,90.0,Nagar Road,2
6634,1015.0,2.0,40.0,Nagar Road,2
6635,845.0,2.0,37.0,Nagar Road,2
6636,1216.0,2.0,84.0,Nagar Road,2
6637,1358.0,2.0,81.0,Nagar Road,2
6638,1350.0,3.0,85.0,Nagar Road,3
6639,1856.0,3.0,120.0,Nagar Road,3
6640,787.0,2.0,31.0,Nagar Road,2
6641,1110.0,2.0,58.0,Nagar Road,2
6642,1216.0,2.0,75.0,Nagar Road,2
6643,1100.0,2.0,43.5,Nagar Road,2
6644,1227.0,2.0,53.49,Nagar Road,2
6645,2556.0,3.0,169.0,Nagar Road,3
6647,800.0,2.0,40.0,Nagar Road,2
6648,1850.0,2.0,110.0,Nagar Road,3
6649,1060.0,2.0,55.0,Nagar Road,2
6653,1140.0,2.0,70.93,Nagar Road,2
6654,921.0,2.0,29.47,Nagar Road,2
6655,1900.0,3.0,125.0,Nagar Road,3
6656,3000.0,4.0,235.0,Nagar Road,3
6657,1355.0,2.0,67.0,Nagar Road,2
6658,1067.0,2.0,52.0,Nagar Road,2
6659,855.0,2.0,32.0,Nagar Road,2
6660,1140.0,2.0,51.2,Nagar Road,2
6661,770.0,1.0,39.9,Nagar Road,2
6662,2990.0,5.0,173.0,Nagar Road,3
6663,650.0,1.0,19.87,Nagar Road,1
6664,725.0,2.0,36.0,Nagar Road,2
6665,510.0,1.0,34.0,Nagar Road,1
6666,965.0,2.0,56.0,Nagar Road,2
6667,980.0,2.0,45.0,Nagar Road,2
6668,1243.0,2.0,46.0,Nagar Road,2
6670,1040.0,2.0,55.0,Nagar Road,2
6671,1190.0,2.0,42.25,Nagar Road,2
6672,1223.0,2.0,42.81,Nagar Road,2
6674,1230.0,2.0,68.0,Nagar Road,2
6675,1485.0,2.0,110.0,Nagar Road,3
6676,1310.0,3.0,90.0,Nagar Road,3
6677,1088.0,2.0,43.5,Nagar Road,2
6678,1710.0,3.0,85.0,Nagar Road,3
6679,2430.0,5.0,180.0,Nagar Road,3
6680,1066.0,2.0,55.0,Nagar Road,2
6681,1175.0,2.0,41.68,Nagar Road,2
6682,1260.0,2.0,58.0,Nagar Road,2
6685,1000.0,2.0,42.0,Nagar Road,2
6686,1644.0,3.0,92.59,Nagar Road,3
6687,3410.0,5.0,253.0,Nagar Road,4
6688,1100.0,2.0,78.0,Nagar Road,3
6689,2400.0,7.0,107.0,Nagar Road,6
6690,1698.0,3.0,125.0,Nagar Road,3
6691,1080.0,2.0,67.0,Nagar Road,2
6692,1041.0,2.0,36.44,Nagar Road,2
6693,1724.0,3.0,146.0,Nagar Road,3
6694,1185.0,2.0,59.0,Nagar Road,2
6695,1353.0,2.0,110.0,Nagar Road,3
6696,1830.0,3.0,91.86,Nagar Road,3
6697,1100.0,2.0,36.0,Nagar Road,2
6698,1660.0,3.0,125.0,Nagar Road,3
6699,1206.0,2.0,40.7,Nagar Road,2
6700,1300.0,2.0,55.86,Nagar Road,2
6701,1047.0,2.0,75.0,Nagar Road,2
6702,1198.0,2.0,80.0,Nagar Road,2
6703,613.0,1.0,48.0,Nagar Road,1
6704,4395.0,3.0,240.0,Nana Peth,3
6706,1270.0,2.0,93.0,Nana Peth,2
6707,1800.0,3.0,150.0,Nana Peth,3
6708,1750.0,3.0,100.0,Nana Peth,3
6711,1688.0,3.0,118.0,Nana Peth,3
6712,1375.0,3.0,75.0,Nana Peth,3
6714,1082.0,2.0,56.0,Nana Peth,3
6718,1200.0,2.0,75.0,Nana Peth,2
6720,595.0,1.0,42.0,Nana Peth,1
6721,2800.0,4.0,240.0,Nana Peth,4
6727,1200.0,2.0,67.0,Nana Peth,2
6728,351.0,1.0,16.0,Nana Peth,1
6730,1145.0,2.0,75.0,Nana Peth,2
6731,1140.0,2.0,75.2,Nana Peth,2
6733,792.0,2.0,70.0,Nana Peth,2
6735,1586.0,3.0,93.94,Nana Peth,3
6737,1255.0,2.0,58.0,Nana Peth,2
6738,3122.0,5.0,225.0,Nana Peth,4
6739,1790.0,3.0,100.0,Nana Peth,3
6740,1022.0,2.0,45.9,Nana Peth,2
6743,1300.0,2.0,109.0,Nana Peth,2
6745,1734.0,3.0,125.0,Nana Peth,3
6747,1525.0,2.0,87.0,Nana Peth,3
6749,580.0,1.0,27.0,Nana Peth,1
6752,1832.0,3.0,125.0,Nana Peth,3
6754,1255.0,3.0,77.68,Nana Peth,3
6755,1255.0,3.0,77.68,Nana Peth,3
6756,1200.0,2.0,66.5,Nana Peth,3
6757,1235.0,2.0,65.0,Nana Peth,2
6761,1667.0,3.0,92.0,Nana Peth,3
6764,1145.0,2.0,58.4,Nana Peth,2
6767,1459.0,2.0,95.0,Nana Peth,3
6770,645.0,1.0,16.45,Nana Peth,1
6771,1650.0,3.0,105.0,Nana Peth,3
6775,1310.0,2.0,85.0,Nana Peth,2
6776,1850.0,3.0,150.0,Nana Peth,3
6777,1600.0,2.0,88.0,Nana Peth,3
6778,1435.0,3.0,90.0,Nana Peth,3
6779,1601.0,3.0,95.0,Nana Peth,3
6781,984.0,2.0,45.91,Nana Peth,2
6783,1216.0,2.0,75.0,Nana Peth,2
6785,2429.0,3.0,210.0,Nana Peth,4
6788,1836.0,3.0,148.0,Nana Peth,3
6792,1174.0,2.0,78.0,Nana Peth,2
6794,863.0,1.0,40.55,Nana Peth,1
6795,635.0,1.0,28.0,Nana Peth,1
6796,1100.0,2.0,57.6,Nana Peth,2
6797,2140.0,3.0,139.0,Nana Peth,3
6798,1777.26,3.0,89.0,Nana Peth,3
6799,2095.0,3.0,150.0,Nana Peth,3
6800,1160.0,2.0,95.0,Nana Peth,2
6801,1819.0,3.0,150.0,Nana Peth,3
6802,1179.0,2.0,56.0,Nana Peth,2
6803,1245.0,2.0,59.0,Nana Peth,2
6808,918.0,2.0,56.0,Nana Peth,2
6809,1220.0,2.0,72.0,Nana Peth,2
6812,1140.0,2.0,78.0,Nana Peth,2
6814,1200.0,2.0,68.0,Nana Peth,2
6815,1715.0,3.0,115.0,Nana Peth,3
6816,1965.0,4.0,125.0,Nana Peth,3
6818,575.0,1.0,16.75,Nana Peth,1
6819,1850.0,4.0,121.0,Nana Peth,3
6820,2400.0,4.0,150.0,Nana Peth,4
6822,1195.0,2.0,59.0,Nana Peth,2
6823,1200.0,3.0,65.0,Nana Peth,3
6824,1675.0,3.0,92.13,Nana Peth,3
6825,845.0,2.0,55.0,Narayan Peth,2
6826,1735.0,3.0,135.0,Narayan Peth,3
6828,1768.0,3.0,101.0,Narayan Peth,3
6831,525.0,1.0,30.0,Narayan Peth,1
6836,1606.0,3.0,89.55,Narayan Peth,3
6838,2483.0,5.0,215.0,Narayan Peth,4
6839,1180.0,2.0,72.0,Narayan Peth,2
6840,1508.0,2.0,110.0,Narayan Peth,3
6841,1685.0,2.0,110.0,Narayan Peth,3
6842,1708.0,2.0,90.5,Narayan Peth,3
6843,4800.0,3.0,302.0,Narayan Peth,4
6846,950.0,3.0,80.0,Narayan Peth,3
6847,1320.0,2.0,95.0,Narayan Peth,2
6852,550.0,1.0,17.0,Narayan Peth,1
6855,458.0,1.0,19.695,Narayan Peth,1
6856,1300.0,2.0,102.0,Narayan Peth,2
6857,1405.0,2.0,84.5,Narayan Peth,2
6859,706.0,1.0,48.24,Narayan Peth,1
6861,705.0,1.0,57.0,Narayan Peth,1
6863,1590.0,3.0,96.5,Narayan Peth,3
6864,1036.0,2.0,59.45,Narayan Peth,2
6866,1088.0,2.0,61.45,Narayan Peth,2
6867,1355.0,2.0,78.0,Narayan Peth,2
6868,1482.0,3.0,86.0,Narayan Peth,3
6871,4334.0,2.0,338.0,Narayan Peth,4
6872,1920.0,3.0,150.0,Narayan Peth,3
6875,934.0,2.0,55.0,Narayan Peth,2
6876,1281.0,2.0,87.0,Narayan Peth,2
6878,1862.0,3.0,120.0,Narayan Peth,3
6879,1713.0,3.0,125.0,Narayan Peth,3
6881,1711.0,3.0,85.61,Narayan Peth,3
6882,400.0,2.0,25.0,Narayan Peth,1
6885,646.0,1.0,25.84,Narayan Peth,1
6886,1590.0,2.0,126.0,Narayan Peth,3
6887,3000.0,3.0,170.0,Narayan Peth,4
6888,2800.0,4.0,200.0,Narayan Peth,4
6889,3000.0,6.0,145.0,Narayan Peth,7
6891,1395.0,2.0,70.0,Narayan Peth,3
6893,1130.0,2.0,74.0,Narayan Peth,2
6895,1786.0,2.0,106.0,Narayan Peth,3
6899,1165.0,2.0,64.08,Narayan Peth,2
6900,1160.0,2.0,75.0,Narayan Peth,2
6907,2159.0,3.0,120.0,Narayan Peth,3
6908,1500.0,3.0,100.0,Narayan Peth,3
6912,2916.0,5.0,230.0,Narayan Peth,4
6913,1205.0,2.0,85.0,Narayan Peth,2
6914,1880.0,4.0,154.0,Narayan Peth,4
6915,1260.0,2.0,113.0,Narayan Peth,2
6916,1060.0,2.0,58.5,Narayan Peth,2
6917,1330.0,2.0,68.0,Narayan Peth,3
6919,1685.0,3.0,90.0,Narayan Peth,3
6920,1950.0,4.0,120.0,Narayan Peth,3
6921,2400.0,3.0,200.0,Narayan Peth,4
6923,1250.0,2.0,70.0,Narayan Peth,3
6927,1470.0,2.0,75.0,Narayan Peth,3
6929,1332.0,2.0,108.0,Narayan Peth,2
6930,1691.0,3.0,100.0,Narayan Peth,3
6933,1470.0,2.0,85.0,Narayan Peth,3
6935,2050.0,3.0,145.0,Narayangaon,3
6936,1280.0,2.0,69.0,Narayangaon,2
6937,1100.0,2.0,43.25,Narayangaon,2
6938,1715.0,2.0,95.0,Narayangaon,3
6939,1325.0,2.0,90.0,Narayangaon,3
6940,3600.0,4.0,160.0,Narayangaon,6
6941,1185.0,2.0,47.0,Narayangaon,2
6942,1447.0,2.0,83.0,Narayangaon,2
6944,1100.0,2.0,56.0,Narayangaon,2
6945,1665.0,3.0,86.58,Narayangaon,3
6946,1650.0,3.0,88.0,Narayangaon,3
6947,755.0,2.0,37.49,Narayangaon,2
6948,1200.0,2.0,66.0,Narayangaon,2
6949,1550.0,4.0,130.0,Narayangaon,4
6950,4624.5,4.0,314.5,Narayangaon,4
6951,1697.0,3.0,108.0,Narayangaon,3
6952,740.0,2.0,37.0,Narayangaon,2
6953,1185.0,2.0,65.0,Narayangaon,2
6954,975.0,2.0,43.0,Narayangaon,2
6956,605.0,1.0,29.0,Narayangaon,1
6957,1200.0,2.0,60.0,Narayangaon,2
6958,2321.0,4.0,128.0,Narayangaon,3
6961,1335.0,3.0,89.0,Narayangaon,3
6962,1168.0,2.0,64.08,Narayangaon,2
6965,900.0,2.0,70.0,Narayangaon,2
6968,1230.0,2.0,57.0,Narayangaon,2
6969,1512.0,3.0,123.0,Narayangaon,3
6970,1190.0,2.0,40.0,Narayangaon,2
6971,1113.0,2.0,55.0,Narayangaon,2
6972,1350.0,4.0,85.0,Narayangaon,4
6973,1255.0,2.0,90.0,Narayangaon,3
6975,1286.0,3.0,67.0,Narayangaon,3
6976,1564.0,3.0,104.0,Narayangaon,3
6978,1344.0,2.0,108.0,Narayangaon,2
6979,1198.0,2.0,82.0,Narayangaon,2
6980,1498.0,3.0,95.0,Narayangaon,3
6981,1257.0,2.0,71.03,Narayangaon,2
6982,630.0,1.0,47.0,Narayangaon,1
6983,2500.0,3.0,180.0,Narayangaon,3
6984,1160.0,2.0,45.0,Narayangaon,2
6985,1100.0,2.0,38.49,Narayangaon,2
6986,947.0,2.0,43.0,Narayangaon,2
6987,1200.0,2.0,43.0,Narayangaon,2
6988,705.0,1.0,57.0,Narayangaon,1
6989,1250.0,2.0,98.0,Narayangaon,2
6990,1342.0,2.0,70.0,Narayangaon,2
6991,1240.0,2.0,71.0,Narayangaon,2
6992,1200.0,2.0,43.2,Narayangaon,2
6993,1200.0,2.0,55.0,Narayangaon,2
6994,1893.0,3.0,115.0,Narayangaon,3
6995,1645.0,3.0,110.0,Narayangaon,3
6996,1197.0,2.0,82.0,Narayangaon,2
6997,945.0,2.0,40.0,Narayangaon,2
6999,1166.0,2.0,65.0,Narayangaon,2
7000,1660.0,3.0,116.0,Narayangaon,3
7001,3596.0,3.0,200.0,Narayangaon,3
7002,1592.0,3.0,125.0,Narayangaon,3
7003,1174.0,2.0,75.0,Narayangaon,2
7005,730.0,1.0,52.0,Narayangaon,2
7006,1158.0,2.0,67.0,Narayangaon,2
7007,1081.5,2.0,38.665,Narayangaon,2
7008,1153.0,2.0,43.0,Narayangaon,2
7009,1260.0,2.0,62.0,Narayangaon,2
7010,1245.0,2.0,100.0,Narayangaon,2
7011,1500.0,3.0,78.57,Narayangaon,3
7012,1045.0,2.0,55.0,Narayangaon,2
7014,1075.0,2.0,50.0,Narayangaon,2
7015,1175.0,2.0,54.05,Narayangaon,2
7016,1230.0,2.0,56.45,Narayangaon,2
7017,1008.0,2.0,52.0,Narayangaon,2
7018,1680.0,2.0,59.0,Narayangaon,2
7020,1225.0,2.0,72.0,Narayangaon,2
7022,1125.0,2.0,48.0,Narayangaon,2
7023,1096.0,2.0,43.0,Narayangaon,2
7024,1798.0,3.0,150.0,Narayangaon,3
7025,1185.0,2.0,75.0,Narayangaon,2
7027,1355.0,2.0,73.17,Narayangaon,2
7028,1180.0,2.0,65.0,Narayangaon,2
7029,750.0,1.0,35.0,Narayangaon,1
7030,1756.0,3.0,125.0,Narayangaon,3
7032,1236.0,2.0,50.0,Narayangaon,2
7033,1600.0,5.0,140.0,Narayangaon,5
7034,1230.0,2.0,67.65,Narayangaon,2
7035,1045.0,2.0,76.77,Narayangaon,2
7036,1200.0,3.0,70.0,Narayangaon,2
7037,1000.0,2.0,41.0,Narayangaon,2
7038,876.0,2.0,28.47,Narayangaon,2
7039,1160.0,2.0,44.0,Navi Peth,2
7040,1508.0,2.0,77.0,Navi Peth,2
7041,630.0,1.0,34.65,Navi Peth,1
7042,1599.0,3.0,99.0,Navi Peth,3
7043,1235.0,2.0,52.04,Navi Peth,2
7044,1114.0,2.0,39.0,Navi Peth,2
7045,1142.5,2.0,43.415,Navi Peth,2
7046,1843.0,3.0,95.84,Navi Peth,3
7047,1265.0,2.0,56.93,Navi Peth,2
7048,1697.0,3.0,94.79,Navi Peth,3
7051,4111.0,4.0,310.0,Navi Peth,4
7052,1410.0,2.0,67.0,Navi Peth,2
7053,1188.0,2.0,73.0,Navi Peth,2
7055,750.0,2.0,25.0,Navi Peth,2
7056,3245.0,4.0,250.0,Navi Peth,4
7058,945.0,2.0,50.0,Navi Peth,2
7059,1390.0,2.0,62.0,Navi Peth,2
7060,1707.0,2.0,99.745,Navi Peth,3
7061,1700.0,3.0,124.0,Navi Peth,3
7062,1325.0,2.0,50.0,Navi Peth,2
7063,2150.0,4.0,125.0,Navi Peth,3
7064,1500.0,2.0,120.0,Navi Peth,3
7065,1451.5,4.0,121.0,Navi Peth,4
7066,1999.0,3.0,132.0,Navi Peth,3
7067,877.0,2.0,42.0,Navi Peth,2
7068,1033.0,2.0,48.0,Navi Peth,2
7069,1320.0,2.0,92.0,Navi Peth,2
7070,1224.0,2.0,39.2,Navi Peth,2
7071,1880.0,3.0,95.0,Navi Peth,3
7072,1151.0,2.0,59.0,Navi Peth,2
7073,1640.0,3.0,88.0,Navi Peth,3
7074,1053.4,3.0,88.91,Navi Peth,3
7075,1174.0,2.0,78.0,Navi Peth,2
7076,1272.0,2.0,48.0,Navi Peth,2
7077,1560.0,3.0,120.0,Navi Peth,3
7078,1200.0,2.0,36.1,Navi Peth,2
7079,1705.0,3.0,110.0,Navi Peth,3
7080,1141.0,2.0,40.0,Navi Peth,2
7081,1125.0,2.0,40.0,Navi Peth,2
7082,1030.0,2.0,35.02,Navi Peth,2
7083,2145.0,3.0,190.0,Navi Peth,3
7085,1200.0,1.0,36.0,Navi Peth,2
7086,1600.0,3.0,82.0,Navi Peth,3
7087,1075.0,2.0,50.0,Navi Peth,3
7088,1240.0,2.0,65.0,Navi Peth,2
7090,1620.0,2.0,76.0,Navi Peth,3
7091,1215.0,2.0,43.0,Navi Peth,2
7092,1220.0,3.0,58.0,Navi Peth,3
7093,1175.0,2.0,64.98,Navi Peth,2
7094,1900.0,4.0,90.0,Navi Peth,3
7095,1089.0,2.0,60.0,Navi Peth,2
7097,1200.0,2.0,75.0,Navi Peth,2
7098,1240.0,2.0,65.0,Navi Peth,3
7099,984.0,2.0,55.0,Navi Peth,2
7100,1890.0,4.0,125.0,Navi Peth,3
7101,1800.0,2.0,100.0,Navi Peth,3
7102,1320.0,2.0,60.0,Navi Peth,3
7103,1161.0,2.0,63.85,Navi Peth,2
7104,958.0,2.0,33.53,Navi Peth,2
7105,1257.0,2.0,93.0,Navi Peth,2
7106,935.0,2.0,35.0,Navi Peth,2
7109,1500.0,3.0,120.0,Navi Peth,3
7110,565.0,1.0,33.0,Navi Peth,1
7111,1200.0,2.0,65.0,Navi Peth,3
7113,1787.0,3.0,107.0,Navi Peth,3
7114,1285.0,2.0,55.0,Navi Peth,2
7115,1817.0,3.0,102.0,Navi Peth,3
7116,1400.0,2.0,80.0,Navi Peth,3
7117,1304.0,2.0,69.97,Navi Peth,2
7118,1195.0,2.0,35.84,Navi Peth,2
7119,1060.0,2.0,34.0,Navi Peth,2
7120,1921.0,4.0,129.0,Navi Peth,3
7121,600.0,1.0,37.0,Navi Peth,1
7122,1495.0,2.0,70.0,Navi Peth,3
7123,1061.0,2.0,38.95,Navi Peth,2
7124,1265.0,2.0,68.0,Navi Peth,2
7125,1400.0,3.0,81.0,Navi Peth,3
7126,1050.0,2.0,42.0,Navi Peth,2
7127,1050.0,2.0,45.0,Navi Peth,2
7128,1160.0,2.0,33.5,Navi Peth,2
7129,1864.0,3.0,120.0,Navi Peth,3
7131,2051.0,3.0,180.0,Navi Peth,3
7132,1200.0,2.0,80.0,Navi Peth,2
7133,1200.0,2.0,60.0,Navi Peth,2
7134,883.0,2.0,49.0,Navi Peth,2
7135,1520.0,3.0,125.0,Navi Peth,3
7136,1125.0,1.0,45.0,Navi Peth,2
7137,1157.0,2.0,69.0,Navi Peth,3
7138,1160.0,2.0,55.0,Navi Peth,2
7140,1260.0,2.0,55.0,Navi Peth,2
7141,4225.0,6.0,359.0,Navi Peth,4
7143,2160.0,3.0,170.0,Navi Peth,3
7144,1200.0,3.0,67.75,Navi Peth,3
7145,1659.0,3.0,135.0,Navi Peth,3
7146,1264.0,2.0,52.0,Navi Peth,2
7147,1830.0,3.0,95.0,Navi Peth,3
7148,1262.0,2.0,47.0,Navi Peth,2
7149,3000.0,8.0,140.0,Padmavati,8
7151,1025.0,2.0,36.0,Padmavati,2
7153,1752.12,3.0,135.0,Padmavati,3
7155,1225.0,2.0,48.0,Padmavati,2
7156,1450.0,2.0,100.0,Padmavati,3
7157,1691.0,2.0,102.0,Padmavati,3
7158,1651.0,3.0,97.38,Padmavati,3
7159,1206.0,2.0,75.0,Padmavati,2
7160,1300.0,2.0,69.0,Padmavati,3
7161,975.0,2.0,37.5,Padmavati,2
7162,1090.0,2.0,31.48,Padmavati,2
7163,1225.0,2.0,57.0,Padmavati,2
7164,2690.0,4.0,199.0,Padmavati,4
7165,1500.0,2.0,93.0,Padmavati,4
7166,1845.0,4.0,110.0,Padmavati,3
7167,2072.0,4.0,150.0,Padmavati,3
7168,1444.0,2.0,75.97,Padmavati,2
7169,1102.0,2.0,53.67,Padmavati,2
7170,1725.0,3.0,90.0,Padmavati,3
7171,1110.0,2.0,51.0,Padmavati,2
7172,1248.0,2.0,69.0,Padmavati,2
7173,1100.0,2.0,44.0,Padmavati,2
7174,1305.0,2.0,69.0,Padmavati,3
7175,1575.0,2.0,120.0,Padmavati,3
7176,1340.0,2.0,75.0,Padmavati,2
7177,1000.0,2.0,80.0,Padmavati,2
7178,1350.0,2.0,65.0,Padmavati,3
7179,1135.0,2.0,43.0,Padmavati,2
7182,1700.0,3.0,125.0,Padmavati,3
7183,605.0,1.0,41.745,Padmavati,1
7184,1155.0,2.0,72.0,Padmavati,2
7186,1900.0,3.0,99.0,Padmavati,3
7187,2100.0,3.0,110.0,Padmavati,3
7189,1554.0,3.0,130.0,Padmavati,2
7191,1130.0,2.0,52.0,Padmavati,2
7192,660.0,2.0,27.0,Padmavati,2
7193,957.0,2.0,53.0,Padmavati,2
7194,1870.0,3.0,138.0,Padmavati,3
7195,1000.0,2.0,29.7,Padmavati,2
7196,1465.0,3.0,75.0,Padmavati,3
7197,1160.0,2.0,55.0,Padmavati,2
7198,1570.0,3.0,78.0,Padmavati,3
7199,1914.0,3.0,149.0,Padmavati,3
7200,1070.0,2.0,47.0,Padmavati,2
7201,1075.0,2.0,46.76,Padmavati,2
7204,880.0,2.0,48.0,Padmavati,2
7205,875.0,2.0,57.0,Padmavati,2
7206,1340.0,2.0,65.0,Padmavati,2
7207,1540.0,3.0,75.0,Padmavati,3
7208,1070.0,2.0,42.0,Padmavati,2
